,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
207,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2024-05-25 03:08:01.000,2021-10-14 20:29:54,188.0,,80.0,13.0,52.0,49.0,384.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,92.0,23,False,,mkdocs-with-pdf,,['mkdocs'],,92364.0,850.0,842.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,8.0,92364.0,,,,3.0,,,,,,,,,,,,,,,,,,
208,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2025-05-10 18:39:17.052,2024-10-21 10:26:40,127.0,,22.0,5.0,19.0,35.0,266.0,2024-10-21 10:27:51.000,0.9.3,24.0,13.0,5.0,23,False,,xenon,conda-forge/xenon,,,357754.0,1722.0,1675.0,https://pypi.org/project/xenon,2024-10-21 10:27:51.000,47.0,353763.0,https://anaconda.org/conda-forge/xenon,2025-05-10 18:39:17.052,31932.0,3.0,,,,,,,,,,,,,,,,,,
209,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2025-12-11 03:06:51.000,2025-08-28 22:04:22,158.0,,46.0,7.0,55.0,40.0,239.0,2021-07-27 09:00:22.000,0.4.8,18.0,13.0,4.0,23,True,,lazydocs,,,,13735.0,459.0,394.0,https://pypi.org/project/lazydocs,2021-07-27 08:05:42.000,65.0,13735.0,,,,3.0,,,,,,,,,,,,,,,,,,
210,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2026-01-01 13:35:48.000,2026-01-01 13:35:46,153.0,7.0,22.0,3.0,81.0,74.0,195.0,2025-06-01 11:59:32.000,0.22.0,40.0,16.0,55.0,23,True,,flake8-simplify,conda-forge/flake8-simplify,,,215404.0,109.0,,https://pypi.org/project/flake8-simplify,2026-01-01 13:32:20.000,109.0,214324.0,https://anaconda.org/conda-forge/flake8-simplify,2025-06-02 22:44:06.745,65928.0,3.0,1.0,,,,,,,,,,,,,,,,,
211,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2025-04-22 14:57:38.190,2025-03-09 17:32:30,258.0,,32.0,1.0,45.0,95.0,53.0,2025-03-09 17:32:47.000,0.16.5,30.0,23.0,7.0,23,True,,pytkdocs,conda-forge/pytkdocs,,,116657.0,1636.0,1614.0,https://pypi.org/project/pytkdocs,2025-03-09 17:32:40.000,22.0,113337.0,https://anaconda.org/conda-forge/pytkdocs,2025-04-22 14:57:38.190,209195.0,3.0,,,,,,,,,,,,,,,,,,
212,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2025-04-07 02:52:38.000,2025-04-07 02:52:38,355.0,,206.0,51.0,45.0,17.0,2856.0,,,13.0,25.0,43.0,22,True,,pyrasite,,,,8698.0,70.0,70.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,,8698.0,,,,3.0,,,,,,,,,,,,,,,,,,
213,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,61.0,23.0,63.0,33.0,1449.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,36.0,22,False,,pyannotate,,,,51132.0,182.0,148.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,34.0,51132.0,,,,3.0,,,,,,,,,,,,,,,,,,
214,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2025-12-30 18:35:32.000,2025-12-30 18:35:23,373.0,2.0,48.0,22.0,56.0,75.0,1334.0,2021-07-02 13:17:04.000,0.3.1,26.0,29.0,67.0,22,True,,pyflow,,,8767.0,441.0,43.0,42.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,328.0,,,,3.0,,,,,,,,,,,,,,,,,,
215,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2025-04-22 14:57:50.459,2025-01-24 19:11:42,134.0,,49.0,9.0,104.0,41.0,1067.0,2023-09-03 16:53:31.000,0.12.2,18.0,14.0,28.0,22,True,,python-devtools,conda-forge/python-devtools,,,3340.0,8796.0,8794.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000,2.0,2486.0,https://anaconda.org/conda-forge/python-devtools,2025-04-22 14:57:50.459,48693.0,3.0,,,,,,,,,,,,,,,,,,
216,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,146.0,14.0,67.0,28.0,858.0,2018-07-25 01:44:55.232,0.6.0,11.0,36.0,35.0,22,False,,pycco,,,,2513.0,352.0,346.0,https://pypi.org/project/pycco,2018-07-25 01:44:55.232,6.0,2513.0,,,,3.0,,,,,,,,,,,,,,,,,,
217,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2025-08-27 09:57:01.000,2025-01-02 18:11:10,836.0,,86.0,20.0,141.0,79.0,595.0,2024-11-29 19:33:49.000,1.8.1,14.0,67.0,45.0,22,True,,pytest-virtualenv,conda-forge/pytest-shutil,,235.0,38209.0,73.0,,https://pypi.org/project/pytest-virtualenv,2024-11-29 19:33:49.000,73.0,35753.0,https://anaconda.org/conda-forge/pytest-shutil,2025-04-22 14:56:53.611,124533.0,3.0,,,,,,,,,,,,,,,,,,
218,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2025-04-22 14:56:29.275,2023-04-16 21:21:14,535.0,,86.0,12.0,87.0,93.0,463.0,2017-12-31 01:13:41.000,1.3.4,28.0,46.0,46.0,22,False,,paver,conda-forge/paver,,,126195.0,13.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,13.0,125611.0,https://anaconda.org/conda-forge/paver,2025-04-22 14:56:29.275,64322.0,3.0,,,,,,,,,,,,,,,,,,
219,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2025-07-28 15:33:16.000,2023-12-01 19:07:59,597.0,,41.0,5.0,28.0,46.0,176.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,32.0,22,False,,releases,conda-forge/sphinx-releases,['sphinx'],,17927.0,768.0,727.0,https://pypi.org/project/releases,2023-04-28 19:14:01.551,41.0,17312.0,https://anaconda.org/conda-forge/sphinx-releases,2025-04-22 14:56:50.743,56655.0,3.0,,,,,,,,,,,,,,,,,,
220,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2025-04-22 14:57:04.228,2023-08-11 15:07:51,233.0,,17.0,4.0,83.0,41.0,170.0,2023-08-11 15:10:29.000,2023.8.2,10.0,14.0,13.0,22,False,,pandas-vet,conda-forge/pandas-vet,['flake8'],139.0,112779.0,519.0,482.0,https://pypi.org/project/pandas-vet,2023-08-11 15:09:04.000,37.0,112252.0,https://anaconda.org/conda-forge/pandas-vet,2025-04-22 14:57:04.228,24723.0,3.0,,,,,,,,,,,,,,,,,,
221,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2025-09-06 15:27:49.000,2025-09-06 15:13:50,418.0,,73.0,39.0,50.0,37.0,1706.0,2025-09-06 15:27:49.000,0.10.0,42.0,10.0,21.0,21,True,,birdseye,,,,1498.0,9.0,,https://pypi.org/project/birdseye,2025-09-06 15:27:49.000,9.0,1498.0,,,,3.0,,,,,,,,,,,,,,,,,,
222,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2019-11-17 15:47:15.000,2025-04-22 14:56:43.876,2019-10-30 17:50:10,279.0,,75.0,,,,520.0,,,13.0,10.0,,21,False,,assertpy,conda-forge/assertpy,,,562206.0,99.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,99.0,561610.0,https://anaconda.org/conda-forge/assertpy,2025-04-22 14:56:43.876,39357.0,3.0,,,,,,,,,,,,,,,,,,
223,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2025-10-08 08:08:12.000,2025-10-08 08:08:12,73.0,1.0,41.0,19.0,32.0,46.0,338.0,2021-10-05 01:33:27.000,0.5.10,24.0,12.0,44.0,21,True,,mkdocs-pdf-export-plugin,,['mkdocs'],,31353.0,1496.0,1490.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,6.0,31353.0,,,,3.0,,,,,,,,,,,,,,,,,,
224,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,112.0,69.0,25.0,19.0,2951.0,2017-06-28 06:10:16.000,0.1.3,5.0,18.0,17.0,20,False,,profiling,,,,631.0,82.0,80.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133,2.0,631.0,,,,3.0,,,,,,,,,,,,,,,,,,
225,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,244.0,65.0,116.0,79.0,2203.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,27.0,20,False,,python-taint,,,146.0,2150.0,2.0,,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,2.0,2149.0,,,,3.0,,,,,,,,,,,,,,,,,,
226,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2025-04-22 14:57:57.761,2024-07-04 13:45:03,514.0,,25.0,8.0,46.0,17.0,401.0,2024-07-04 16:25:34.000,1.8.1,24.0,11.0,9.0,20,False,,manhole,conda-forge/manhole,,,762010.0,6.0,,https://pypi.org/project/manhole,2024-07-04 16:25:34.000,6.0,760899.0,https://anaconda.org/conda-forge/manhole,2025-04-22 14:57:57.761,59999.0,3.0,,,,,,,,,,,,,,,,,,
227,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2025-10-30 19:29:49.000,2025-10-30 19:24:55,300.0,2.0,28.0,3.0,32.0,101.0,175.0,2025-08-03 14:14:31.000,2.8,50.0,16.0,12.0,20,True,,mkdocs-print-site-plugin,,['mkdocs'],,90726.0,22.0,,https://pypi.org/project/mkdocs-print-site-plugin,2025-08-03 14:15:06.000,22.0,90726.0,,,,3.0,,,,,,,,,,,,,,,,,,
228,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2025-11-25 13:04:20.000,2025-11-25 13:04:18,244.0,2.0,16.0,2.0,16.0,24.0,174.0,2024-10-31 12:39:01.000,0.16.0,19.0,16.0,24.0,20,True,,dlint,conda-forge/dlint,,,69609.0,93.0,,https://pypi.org/project/dlint,2024-10-31 12:39:01.000,93.0,69368.0,https://anaconda.org/conda-forge/dlint,2025-04-22 14:58:04.693,12052.0,3.0,,,,,,,,,,,,,,,,,,
229,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/prospector-dev/dodgy,https://github.com/prospector-dev/dodgy,MIT,2013-12-25 12:22:20.000,2025-04-22 14:56:26.263,2021-03-21 11:36:52,70.0,,19.0,4.0,14.0,3.0,127.0,2019-12-31 16:44:58.000,0.2.1,10.0,14.0,9.0,20,False,prospector-dev/dodgy,dodgy,conda-forge/dodgy,,,388818.0,3014.0,2963.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000,51.0,387439.0,https://anaconda.org/conda-forge/dodgy,2025-04-22 14:56:26.263,155919.0,3.0,,,,,,,,,,,,,,,,,,
230,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2023-09-13 06:38:29.000,2022-08-29 13:45:55,70.0,,23.0,4.0,18.0,17.0,114.0,2022-08-29 14:28:51.025,4.1.1,13.0,12.0,12.0,20,False,,flake8-bandit,,['flake8'],,365363.0,210.0,,https://pypi.org/project/flake8-bandit,2022-08-29 14:28:51.025,210.0,365363.0,,,,3.0,,,,,,,,,,,,,,,,,,
231,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2025-04-22 14:57:56.214,2019-08-07 13:44:00,69.0,,19.0,3.0,13.0,3.0,97.0,2013-06-22 15:34:37.000,0.1.5,10.0,5.0,12.0,20,False,,unify,conda-forge/unify,,,237261.0,1520.0,1449.0,https://pypi.org/project/unify,2019-08-07 13:46:09.000,71.0,237202.0,https://anaconda.org/conda-forge/unify,2025-04-22 14:57:56.214,3248.0,3.0,,,,,,,,,,,,,,,,,,
232,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2023-03-28 19:19:30.000,2022-03-08 14:42:57,26.0,,10.0,4.0,9.0,9.0,61.0,2022-03-08 14:43:59.000,0.3.2,9.0,7.0,6.0,20,False,,mkdocs-git-revision-date-plugin,,['mkdocs'],,314668.0,2987.0,2946.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,2022-03-08 14:42:31.000,41.0,314668.0,,,,3.0,,,,,,,,,,,,,,,,,,
233,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2025-09-22 12:12:06.000,2025-09-22 12:12:05,796.0,,117.0,39.0,67.0,69.0,5869.0,2024-04-06 23:52:28.000,0.8.14,90.0,27.0,30.0,19,True,,xxh-xxh,,,4879.0,760.0,,,https://pypi.org/project/xxh-xxh,2024-04-06 23:52:28.000,,692.0,,,,3.0,,,,,,,,,,,,,,,,,,
234,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2025-04-22 14:57:56.114,2021-11-13 14:58:04,27.0,,122.0,28.0,4.0,6.0,1835.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,5.0,19,False,,heartrate,conda-forge/heartrate,,,330.0,75.0,72.0,https://pypi.org/project/heartrate,2021-11-13 14:58:19.000,3.0,217.0,https://anaconda.org/conda-forge/heartrate,2025-04-22 14:57:56.114,6252.0,3.0,,,,,,,,,,,,,,,,,,
235,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2023-12-28 22:35:49.000,2023-12-28 22:31:34,105.0,,56.0,43.0,24.0,23.0,1577.0,2020-12-02 20:41:20.000,20.12.2,3.0,44.0,8.0,19,False,,xar,,,,1782.0,,,https://pypi.org/project/xar,2020-12-02 20:41:20.000,,1782.0,,,,3.0,,,,,,,,,,,,,,,,,,
236,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000,2021-01-11 21:35:40,368.0,,46.0,3.0,68.0,,227.0,2021-01-11 18:41:10.489,0.9.0,28.0,16.0,4.0,19,False,,flakehell,,['flake8'],97.0,8625.0,18.0,,https://pypi.org/project/flakehell,2021-01-11 18:41:10.489,18.0,8624.0,,,,3.0,,,,,,,,,,,,,,,,,,
237,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2025-06-02 23:03:18.000,2025-06-02 23:03:15,48.0,,13.0,5.0,35.0,23.0,155.0,2021-08-21 09:01:26.000,0.3.0,3.0,8.0,10.0,19,True,,com2ann,,,,19412.0,99.0,97.0,https://pypi.org/project/com2ann,2021-08-21 09:01:26.000,2.0,19412.0,,,,3.0,,,,,,,,,,,,,,,,,,
238,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000,2020-06-19 16:51:00,50.0,,17.0,3.0,13.0,3.0,102.0,2017-08-31 23:17:01.000,17.8.0,6.0,8.0,23.0,19,False,,flake8-mypy,,['flake8'],,47909.0,1826.0,1771.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000,55.0,47909.0,,,,3.0,,,,,,,,,,,,,,,,,,
239,reloadium,reloadware/reloadium,debugging,Hot Reloading and Profiling for Python.,,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2024-05-24 16:13:26.000,2024-05-24 16:13:26,57.0,,60.0,22.0,33.0,120.0,2992.0,2024-05-22 15:28:18.000,1.5.1,50.0,3.0,35.0,18,False,,reloadium,,,,2334.0,,,https://pypi.org/project/reloadium,2024-05-22 15:28:18.000,,2334.0,,,,3.0,,,,,,,,,,,,,,,,,,
240,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2021-12-15 15:44:45.608,2019-11-25 09:19:00,242.0,,124.0,66.0,29.0,15.0,2351.0,2021-12-15 15:44:45.608,0.1.0,23.0,18.0,7.0,18,False,,fake2db,,,,309.0,32.0,32.0,https://pypi.org/project/fake2db,2021-12-15 15:44:45.608,,309.0,,,,3.0,,,,,,,,,,,,,,,,,,
241,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2023-07-04 11:25:43.000,2021-09-18 20:16:24,55.0,,47.0,9.0,8.0,9.0,843.0,2018-12-06 03:59:34.000,0.0.6,6.0,5.0,7.0,18,False,,py-heat,,,,6899.0,86.0,80.0,https://pypi.org/project/py-heat,2018-12-06 03:59:34.000,6.0,6899.0,,,,3.0,,,,,,,,,,,,,,,,,,
242,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000,2019-05-10 19:18:48,200.0,,24.0,12.0,25.0,40.0,369.0,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,4.0,18,False,,vex,,,,868.0,37.0,34.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000,3.0,868.0,,,,3.0,,,,,,,,,,,,,,,,,,
243,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,https://github.com/jaraco/pip-run,,2016-01-25 01:59:13.000,2025-05-30 00:58:13.000,2025-05-30 00:52:14,1028.0,,20.0,6.0,34.0,80.0,139.0,2025-05-30 00:58:19.000,16.1.0,72.0,24.0,11.0,18,False,,pip-run,,,,8371.0,97.0,87.0,https://pypi.org/project/pip-run,2025-05-30 00:58:13.000,10.0,8371.0,,,,3.0,,,,,,,,,,,,,,,,,,
244,massedit,elmotec/massedit,refactoring,Programmatically edit text files with Python. Useful for source to source transformations.,,https://github.com/elmotec/massedit,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000,2025-09-21 21:50:29.000,2025-09-21 21:50:08,205.0,,15.0,3.0,19.0,7.0,115.0,2025-09-21 21:30:16.000,0.71.0,17.0,9.0,1.0,18,True,,massedit,,,33.0,2148.0,57.0,54.0,https://pypi.org/project/massedit,2025-09-21 21:30:16.000,3.0,2148.0,,,,3.0,,,,,,,,,,,,,,,,,,
245,autoimport,lyz-code/autoimport,formatters,Autoimport automatically fixes wrong import statements.,,https://github.com/lyz-code/autoimport,https://github.com/lyz-code/autoimport,GPL-3.0,2020-10-16 22:43:09.000,2024-10-01 16:15:26.000,2024-10-01 16:13:03,569.0,,24.0,,211.0,34.0,101.0,2024-10-01 16:15:26.000,1.6.1,44.0,18.0,15.0,18,False,,autoimport,,,,9551.0,14.0,,https://pypi.org/project/autoimport,2024-10-01 16:15:26.000,14.0,9551.0,,,,3.0,,,,,,,,,,,,,,,,,,
246,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2024-01-01 00:20:53.000,2024-01-01 00:18:13,201.0,,10.0,5.0,8.0,3.0,94.0,2014-09-07 13:57:37.000,0.5.7,24.0,3.0,7.0,18,False,,pyformat,,,,4527.0,1918.0,1910.0,https://pypi.org/project/pyformat,2024-01-01 00:20:50.000,8.0,4527.0,,,,3.0,,,,,,,,,,,,,,,,,,
247,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2025-04-22 14:56:27.130,2022-07-19 20:45:38,40.0,,9.0,2.0,8.0,6.0,64.0,,,5.0,9.0,9.0,18,False,,pylint-flask,conda-forge/pylint-flask,['pylint'],,137778.0,8276.0,8270.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000,6.0,135624.0,https://anaconda.org/conda-forge/pylint-flask,2025-04-22 14:56:27.130,243494.0,3.0,,,,,,,,,,,,,,,,,,
248,pycycle,bndr/pycycle,linters,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,,https://github.com/bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2022-01-15 20:44:01.000,2017-02-13 18:07:04,26.0,,22.0,4.0,7.0,2.0,357.0,2017-02-13 18:07:58.000,0.0.8,8.0,2.0,21.0,17,False,,pycycle,,,,12275.0,112.0,109.0,https://pypi.org/project/pycycle,2017-02-13 18:07:58.000,3.0,12275.0,,,,3.0,,,,,,,,,,,,,,,,,,
249,bellybutton,hchasestevens/bellybutton,linters,Custom Python linting through AST expressions.,,https://github.com/hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2023-07-27 15:15:12.000,2023-07-27 15:12:07,35.0,,14.0,6.0,23.0,6.0,278.0,2023-07-27 15:15:12.000,0.3.2,12.0,7.0,11.0,17,False,,bellybutton,,,,1705.0,51.0,50.0,https://pypi.org/project/bellybutton,2023-07-27 15:15:12.000,1.0,1705.0,,,,3.0,,,,,,,,,,,,,,,,,,
250,imhotep,justinabrahms/imhotep,linters,A static-analysis bot for Github.,,https://github.com/justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2023-06-17 04:37:59.000,2023-06-17 04:37:59,400.0,,36.0,7.0,68.0,26.0,222.0,2022-02-20 06:09:19.000,2.0.0,10.0,17.0,20.0,17,False,,imhotep,,,,78.0,19.0,15.0,https://pypi.org/project/imhotep,2022-02-20 06:09:19.000,4.0,78.0,,,,3.0,,,,,,,,,,,,,,,,,,
251,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2025-07-16 13:54:30.000,2019-10-04 19:05:46,128.0,,19.0,10.0,10.0,13.0,155.0,2018-06-24 06:23:48.000,0.8.2,7.0,10.0,11.0,17,False,,pynt,,,,7487.0,131.0,130.0,https://pypi.org/project/pynt,2018-06-24 06:23:48.000,1.0,7487.0,,,,3.0,,,,,,,,,,,,,,,,,,
252,pyenv-installer,pyenv/pyenv-installer,virtual-envs,This tool is used to install `pyenv` and friends.,,https://github.com/pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2025-09-05 19:23:22.000,2025-09-05 19:23:22,154.0,,454.0,71.0,64.0,80.0,4093.0,,,,43.0,8.0,16,True,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
