,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
166,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,335.0,155.0,70.0,224.0,8691.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,24,True,bpytop,conda-forge/bpytop,,64.0,1.0,,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,6980.0,7354.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,6732.0,3.0,,,,,,,,,,,,,,,,,,,,
167,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2022-07-04 00:58:47.000,2022-07-04 00:58:47,315.0,3.0,142.0,51.0,116.0,119.0,3932.0,2022-02-18 23:46:48.000,22.2.0,22.0,42.0,24,True,monkeytype,conda-forge/monkeytype,,38.0,25.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,25.0,56953.0,57724.0,https://anaconda.org/conda-forge/monkeytype,2022-02-19 14:25:33.147,42419.0,2.0,,,,,,,,,,,,,,,,,,,,
168,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872,2022-08-22 16:37:01.910,2022-02-16 05:16:40,168.0,,370.0,78.0,41.0,38.0,3896.0,2022-08-22 13:58:00.980,3.19.10,184.0,16.0,24,True,rebound,conda-forge/rebound,,20.0,40.0,22.0,https://pypi.org/project/rebound,2022-04-25 14:15:09.000,18.0,1866.0,5059.0,https://anaconda.org/conda-forge/rebound,2022-08-22 16:37:01.910,201019.0,3.0,194.0,,,,,,,,,,,,,,,,,,,
169,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,73.0,26.0,106.0,46.0,642.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,24,True,redbaron,,,80.0,530.0,414.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,116.0,29226.0,29226.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
170,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2021-12-09 22:04:56.000,2020-11-16 12:31:58,468.0,,63.0,22.0,84.0,52.0,493.0,2020-11-16 12:36:24.000,0.11.2,21.0,22.0,24,False,mamba,,,45.0,596.0,478.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000,118.0,17438.0,17438.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
171,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2022-08-13 21:45:19.000,2022-04-25 17:11:11,805.0,,66.0,22.0,110.0,59.0,467.0,2019-05-28 06:37:19.000,1.7.0,12.0,61.0,24,True,pytest-virtualenv,conda-forge/pytest-shutil,,45.0,63.0,,https://pypi.org/project/pytest-virtualenv,2019-05-28 06:37:19.000,63.0,57181.0,57695.0,https://anaconda.org/conda-forge/pytest-shutil,2021-10-18 17:46:27.844,25229.0,3.0,,,,,,,,,,,,,,,,,,,,
172,py2exe,py2exe/py2exe,packaging,A distutils extension to create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2022-07-19 20:15:19.000,2022-07-03 21:53:52,1021.0,8.0,57.0,19.0,26.0,108.0,457.0,2022-07-03 22:07:53.000,0.11.1.1,21.0,15.0,24,True,py2exe,,,9.0,1697.0,1521.0,https://pypi.org/project/py2exe,2022-07-03 22:09:17.000,176.0,15355.0,15597.0,,,,3.0,9927.0,,,,,,,,,,,,,,,,,,,
173,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2021-06-21 14:55:20.000,2021-06-21 14:55:20,534.0,,77.0,14.0,84.0,93.0,449.0,2017-12-31 01:13:41.000,1.3.4,28.0,45.0,24,False,paver,conda-forge/paver,,38.0,961.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,961.0,34200.0,34562.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,24988.0,3.0,,,,,,,,,,,,,,,,,,,,
174,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-04-01 17:37:42.000,2020-08-04 12:21:12,274.0,,61.0,9.0,88.0,86.0,265.0,2019-03-04 08:39:11.000,0.18.1,34.0,40.0,24,False,flake8-import-order,conda-forge/flake8-import-order,['flake8'],13.0,1138.0,,https://pypi.org/project/flake8-import-order,2019-03-04 08:39:11.000,1138.0,361780.0,364877.0,https://anaconda.org/conda-forge/flake8-import-order,2019-03-06 03:48:48.199,213708.0,3.0,,,,,,,,,,,,,,,,,,,,
175,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2022-08-15 02:56:09.000,2022-08-11 07:13:43,366.0,14.0,12.0,4.0,232.0,30.0,264.0,2022-08-11 07:18:01.020,1.3.0,14.0,15.0,24,True,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],4.0,93.0,,https://pypi.org/project/flake8-eradicate,2022-04-26 07:35:19.000,93.0,436967.0,437115.0,https://anaconda.org/conda-forge/flake8-eradicate,2022-08-11 16:19:18.277,2382.0,3.0,,,,,,,,,,,,,,,,,,,,
176,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,23.0,3.0,38.0,26.0,127.0,2021-10-13 19:25:39.000,2.1.0,20.0,12.0,24,True,flake8-commas,,['flake8'],5.0,6846.0,6512.0,https://pypi.org/project/flake8-commas,2021-10-13 19:25:39.000,334.0,349292.0,349292.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
177,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2022-07-09 23:33:23.000,2021-09-20 15:48:57,221.0,,20.0,3.0,39.0,32.0,84.0,2020-05-14 10:45:01.000,1.5.3,23.0,15.0,24,True,flake8-builtins,conda-forge/flake8-builtins,['flake8'],5.0,4626.0,4327.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000,299.0,529366.0,531601.0,https://anaconda.org/conda-forge/flake8-builtins,2020-05-18 15:22:26.836,154223.0,3.0,,,,,,,,,,,,,,,,,,,,
178,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2022-08-12 11:51:31.000,2022-08-12 11:51:31,100.0,1.0,195.0,74.0,54.0,45.0,4232.0,2021-01-29 16:48:55.000,0.3.3,16.0,16.0,23,True,better-exceptions,,,29.0,58.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,58.0,54816.0,54816.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
179,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,1.0,171.0,73.0,32.0,56.0,3853.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,23,True,vprof,,,27.0,113.0,97.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,16.0,5222.0,5222.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
180,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,230.0,72.0,116.0,77.0,2094.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,23,False,python-taint,,,22.0,81.0,69.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,12.0,4246.0,4247.0,,,,3.0,81.0,,,,,,,,,,,,,,,,,,,
181,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-08-17 17:43:25.000,2022-08-17 17:43:25,201.0,1.0,84.0,27.0,111.0,73.0,1495.0,2022-01-24 19:19:34.000,1.0.1,58.0,37.0,23,True,shiv,,,40.0,12.0,,https://pypi.org/project/shiv,2022-01-24 19:17:52.000,12.0,16130.0,16138.0,,,,3.0,313.0,,,,,,,,,,,,,,,,,,,
182,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-06-15 13:13:51.000,2022-04-21 14:15:55,556.0,,114.0,32.0,89.0,138.0,803.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,23,True,pynsist,,,28.0,47.0,,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,47.0,1727.0,1727.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
183,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000,2022-08-17 11:22:27.000,2022-08-17 11:22:27,307.0,3.0,33.0,16.0,67.0,100.0,573.0,2022-07-16 14:32:24.000,1.3.4,48.0,17.0,23,True,pytest-testmon,conda-forge/pytest-testmon,['pytest'],29.0,54.0,,https://pypi.org/project/pytest-testmon,2022-06-01 14:25:49.000,54.0,114340.0,114994.0,https://anaconda.org/conda-forge/pytest-testmon,2019-08-03 00:17:17.063,35354.0,3.0,,,,,,,,,,,,,,,,,,,,
184,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2022-08-24 13:55:01.000,2022-08-22 13:06:18,1025.0,24.0,141.0,34.0,292.0,249.0,370.0,2022-03-22 08:29:10.000,3.3.1,38.0,56.0,23,True,,constructor,,65.0,12.0,12.0,,,,,98.0,https://anaconda.org/anaconda/constructor,2022-05-02 20:15:08.965,7182.0,3.0,227.0,,,,,,,,,,,,,,,,,,,
185,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,14.0,100.0,29.0,271.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,True,baron,,,46.0,290.0,231.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,59.0,29770.0,29770.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
186,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2022-07-24 17:43:46.000,2022-07-24 17:34:17,72.0,3.0,25.0,7.0,12.0,44.0,256.0,2022-07-24 17:45:31.955,2.8.0,21.0,5.0,23,True,mkdocs-awesome-pages-plugin,,['mkdocs'],9.0,78.0,,https://pypi.org/project/mkdocs-awesome-pages-plugin,2022-02-12 20:34:18.000,78.0,66769.0,66769.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
187,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2021-02-16 21:31:02.632,2021-02-16 17:29:00,446.0,,57.0,9.0,171.0,23.0,192.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,23,False,data-science-types,conda-forge/data-science-types,,39.0,245.0,237.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,8.0,33182.0,33425.0,https://anaconda.org/conda-forge/data-science-types,2021-02-16 21:31:02.632,4876.0,3.0,,,,,,,,,,,,,,,,,,,wearepal/data-science-types,
188,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2022-08-06 23:33:58.000,2022-08-06 23:33:57,143.0,7.0,9.0,2.0,41.0,23.0,139.0,2022-05-16 09:20:23.000,0.3.3,17.0,9.0,23,True,flake8-black,conda-forge/flake8-black,['flake8'],5.0,2668.0,2499.0,https://pypi.org/project/flake8-black,2022-05-16 09:20:23.000,169.0,543179.0,551080.0,https://anaconda.org/conda-forge/flake8-black,2022-05-16 12:43:32.466,300243.0,3.0,,,,,,,,,,,,,,,,,,,,
189,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/myint/eradicate,https://github.com/myint/eradicate,Saxpath,2012-12-23 04:39:48.000,2022-04-13 14:13:20.049,2022-04-06 09:45:24,172.0,,23.0,4.0,17.0,15.0,137.0,2022-04-06 09:48:46.000,2.1.0,17.0,10.0,23,False,eradicate,conda-forge/eradicate,,5.0,5691.0,5600.0,https://pypi.org/project/eradicate,2022-04-06 09:47:11.000,91.0,416716.0,416814.0,https://anaconda.org/conda-forge/eradicate,2022-04-13 14:13:20.049,1573.0,3.0,,,,,,,,,,,,,,,,,,,,
190,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2022-07-15 05:09:27.000,2022-07-15 05:09:27,451.0,1.0,34.0,11.0,51.0,50.0,136.0,2022-05-24 15:52:50.000,0.9.27,27.0,21.0,23,True,asteval,conda-forge/asteval,,7.0,163.0,,https://pypi.org/project/asteval,2022-05-24 15:52:50.000,163.0,197912.0,200766.0,https://anaconda.org/conda-forge/asteval,2022-05-25 11:16:11.911,199824.0,3.0,,,,,,,,,,,,,,,,,,,,
191,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2022-08-21 15:33:53.000,2022-08-19 21:53:07,67.0,11.0,26.0,5.0,17.0,12.0,88.0,2022-03-11 03:32:21.000,3.0.0,12.0,11.0,23,True,flake8-bandit,,['flake8'],10.0,131.0,,https://pypi.org/project/flake8-bandit,2022-03-11 03:32:21.000,131.0,518458.0,518458.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
192,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2021-11-27 17:41:04.999,2021-11-24 14:32:14,130.0,,78.0,28.0,10.0,38.0,2583.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,22,True,pretty_errors,conda-forge/pretty_errors,,4.0,45.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,45.0,25989.0,26293.0,https://anaconda.org/conda-forge/pretty_errors,2021-11-27 17:41:04.999,6390.0,3.0,,,,,,,,,,,,,,,,,,,,
193,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,187.0,73.0,170.0,125.0,1733.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,22,False,sixpack,,,88.0,14.0,10.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,4.0,62.0,62.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
194,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2022-03-04 23:53:49.000,2022-03-04 21:23:22,185.0,,91.0,29.0,74.0,34.0,1420.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,22,True,bowler,conda-forge/bowler,,46.0,7.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,7.0,57382.0,57673.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246,13112.0,3.0,,,,,,,,,,,,,,,,,,,,
195,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,56.0,27.0,62.0,33.0,1332.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,22,True,pyannotate,,,26.0,93.0,75.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,18.0,4395.0,4395.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
196,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2022-07-20 10:35:30.000,2022-03-26 09:17:40,420.0,,27.0,16.0,13.0,25.0,799.0,2021-11-11 16:57:18.000,0.4.1,12.0,21.0,22,True,snoop,conda-forge/snoop,,18.0,12.0,,https://pypi.org/project/snoop,2021-11-11 16:57:18.000,12.0,42955.0,43065.0,https://anaconda.org/conda-forge/snoop,2021-11-11 19:47:40.294,1105.0,3.0,,,,,,,,,,,,,,,,,,,,
197,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2022-01-21 18:17:35.000,2019-12-20 19:59:49,222.0,,143.0,16.0,65.0,28.0,797.0,2018-07-25 01:42:48.000,0.6.0,11.0,36.0,22,False,pycco,,,29.0,374.0,261.0,https://pypi.org/project/pycco,2018-07-25 01:42:48.000,113.0,1256.0,1256.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
198,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/asottile/blacken-docs,https://github.com/asottile/blacken-docs,MIT,2018-06-03 02:48:01.000,2022-08-21 18:19:14.000,2022-08-15 23:47:23,268.0,21.0,28.0,7.0,131.0,50.0,422.0,2022-01-30 16:42:02.000,1.12.1,22.0,14.0,22,True,blacken-docs,conda-forge/blacken-docs,,4.0,17.0,,https://pypi.org/project/blacken-docs,2022-01-30 16:42:02.000,17.0,21801.0,22713.0,https://anaconda.org/conda-forge/blacken-docs,2022-01-30 18:29:51.381,22813.0,3.0,,,,,,,,,,,,,,,,,,,,
199,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2022-08-04 21:37:15.000,2022-07-27 07:20:30,70.0,4.0,54.0,7.0,49.0,31.0,306.0,2022-07-27 07:23:00.603,1.0.0,19.0,16.0,22,True,pytest-docker,,['pytest'],15.0,33.0,,https://pypi.org/project/pytest-docker,2022-04-09 19:10:43.000,33.0,76215.0,76217.0,,,,3.0,87.0,,,,,,,,,,,,,,,,,,,
200,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2022-01-27 10:32:34.000,2022-01-27 10:32:34,98.0,,18.0,9.0,21.0,21.0,277.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,22,True,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],15.0,896.0,842.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,54.0,346918.0,352626.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818,365323.0,3.0,,,,,,,,,,,,,,,,,,,,
201,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2022-08-15 23:47:42.000,2022-08-15 23:47:41,359.0,22.0,18.0,6.0,151.0,44.0,248.0,2022-04-17 13:58:01.000,2.2.3,34.0,9.0,22,True,add-trailing-comma,,,1.0,12.0,,https://pypi.org/project/add-trailing-comma,2022-04-17 13:58:01.000,12.0,19364.0,19364.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
202,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2022-08-05 12:17:23.000,2021-10-14 20:29:54,188.0,,44.0,7.0,41.0,40.0,168.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,22,True,mkdocs-with-pdf,,['mkdocs'],52.0,164.0,164.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,,15863.0,15863.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
203,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2022-06-17 19:50:09.000,2021-09-24 20:54:11,522.0,,38.0,5.0,26.0,43.0,162.0,2021-12-15 14:41:21.229,0.1.0,33.0,10.0,22,True,releases,conda-forge/sphinx-releases,['sphinx'],33.0,835.0,469.0,https://pypi.org/project/releases,2020-01-11 00:29:49.000,366.0,5724.0,6624.0,https://anaconda.org/conda-forge/sphinx-releases,2021-10-19 17:29:57.242,45922.0,3.0,,,,,,,,,,,,,,,,,,,,
204,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,120.0,75.0,25.0,20.0,2991.0,2017-06-28 06:10:16.000,0.1.3,4.0,18.0,21,False,profiling,,,17.0,54.0,49.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133,5.0,2917.0,2917.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
205,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2021-06-04 01:31:20.000,2017-03-13 17:42:17,340.0,,196.0,60.0,44.0,15.0,2633.0,,,13.0,20.0,21,False,pyrasite,,,40.0,45.0,39.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,6.0,25219.0,25219.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
206,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2022-04-18 07:11:37.000,2022-03-11 18:31:51,368.0,,40.0,22.0,53.0,72.0,1131.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,21,True,pyflow,,,54.0,42.0,41.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,123.0,244.0,,,,3.0,4360.0,,,,,,,,,,,,,,,,,,,
207,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2022-07-26 15:35:02.000,2021-06-13 07:59:39,244.0,,67.0,15.0,40.0,31.0,796.0,2021-06-13 08:00:00.000,1.7.0,28.0,16.0,21,False,portray,,,27.0,17.0,,https://pypi.org/project/portray,2021-06-13 08:00:00.000,17.0,10573.0,10573.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
208,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2022-04-16 14:23:07.928,2021-12-15 17:43:12,1026.0,,39.0,14.0,21.0,50.0,680.0,2021-12-15 20:36:30.000,3.4.3,49.0,9.0,21,True,hunter,conda-forge/hunter,,37.0,119.0,98.0,https://pypi.org/project/hunter,2021-12-15 20:36:30.000,21.0,20898.0,21826.0,https://anaconda.org/conda-forge/hunter,2022-04-16 14:23:07.928,12075.0,3.0,,,,,,,,,,,,,,,,,,,,
209,Fixit,Instagram/Fixit,linters,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000,2022-08-18 11:22:35.000,2022-06-20 20:24:03,167.0,1.0,44.0,17.0,168.0,25.0,319.0,2021-07-31 16:17:24.000,0.1.4,6.0,30.0,21,True,fixit,,,32.0,25.0,23.0,https://pypi.org/project/fixit,2021-07-30 20:35:02.000,2.0,14047.0,14047.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
